created_at,entry_id,field1,field2
2018-12-18 16:55:38 UTC,1034,26.4,54.6
2018-12-18 16:55:57 UTC,1035,26.4,54.6
2018-12-18 16:56:17 UTC,1036,26.4,54.6
2018-12-18 16:56:36 UTC,1037,26.4,54.9
2018-12-18 16:56:55 UTC,1038,26.4,55.3
2018-12-18 16:57:14 UTC,1039,26.4,55.5
2018-12-18 16:57:33 UTC,1040,26.3,55.5
2018-12-18 16:57:52 UTC,1041,26.3,55.1
2018-12-18 16:58:11 UTC,1042,26.3,54.8
2018-12-18 16:58:30 UTC,1043,26.3,55.0
2018-12-18 16:58:49 UTC,1044,26.2,55.2
2018-12-18 16:59:08 UTC,1045,26.2,55.6
2018-12-18 16:59:27 UTC,1046,26.2,55.8
2018-12-18 16:59:46 UTC,1047,26.2,55.9
2018-12-18 17:00:05 UTC,1048,26.2,55.8
2018-12-18 17:00:24 UTC,1049,26.2,55.8
2018-12-18 17:00:44 UTC,1050,26.2,56.0
2018-12-18 17:01:03 UTC,1051,26.2,56.1
2018-12-18 17:01:22 UTC,1052,26.2,56.1
2018-12-18 17:01:41 UTC,1053,26.2,56.1
2018-12-18 17:02:00 UTC,1054,26.2,56.2
2018-12-18 17:02:19 UTC,1055,26.2,56.2
2018-12-18 17:02:39 UTC,1056,26.2,56.3
2018-12-18 17:02:58 UTC,1057,26.2,56.3
2018-12-18 17:03:17 UTC,1058,26.2,56.4
2018-12-18 17:03:36 UTC,1059,26.2,56.5
2018-12-18 17:03:56 UTC,1060,26.2,56.4
2018-12-18 17:04:15 UTC,1061,26.2,56.5
2018-12-18 17:04:34 UTC,1062,26.2,56.3
2018-12-18 17:04:53 UTC,1063,26.2,56.4
2018-12-18 17:05:12 UTC,1064,26.2,56.4
2018-12-18 17:05:31 UTC,1065,26.2,56.4
2018-12-18 17:05:50 UTC,1066,26.2,56.3
2018-12-18 17:06:09 UTC,1067,26.2,56.4
2018-12-18 17:06:29 UTC,1068,26.2,56.4
2018-12-18 17:06:48 UTC,1069,26.1,56.3
2018-12-18 17:07:07 UTC,1070,26.1,56.1
2018-12-18 17:07:27 UTC,1071,26.1,55.9
2018-12-18 17:07:46 UTC,1072,26.1,55.9
2018-12-18 17:08:05 UTC,1073,26.1,56.0
2018-12-18 17:08:24 UTC,1074,26.1,55.6
2018-12-18 17:08:43 UTC,1075,26.1,55.4
2018-12-18 17:09:02 UTC,1076,26.1,55.3
2018-12-18 17:09:21 UTC,1077,26.1,55.2
2018-12-18 17:09:40 UTC,1078,26.0,55.3
2018-12-18 17:10:00 UTC,1079,26.0,55.5
2018-12-18 17:10:19 UTC,1080,26.0,55.8
2018-12-18 17:10:38 UTC,1081,26.0,55.8
2018-12-18 17:10:57 UTC,1082,26.0,55.9
2018-12-18 17:11:17 UTC,1083,26.0,56.0
2018-12-18 17:11:36 UTC,1084,26.0,55.8
2018-12-18 17:11:55 UTC,1085,26.0,55.8
2018-12-18 17:12:14 UTC,1086,26.0,55.9
2018-12-18 17:12:33 UTC,1087,26.0,56.1
2018-12-18 17:12:53 UTC,1088,26.0,56.2
2018-12-18 17:13:12 UTC,1089,25.9,56.1
2018-12-18 17:13:31 UTC,1090,26.0,56.2
2018-12-18 17:13:50 UTC,1091,25.9,56.2
2018-12-18 17:14:09 UTC,1092,25.9,56.4
2018-12-18 17:14:29 UTC,1093,25.9,56.4
2018-12-18 17:14:48 UTC,1094,25.9,56.3
2018-12-18 17:15:07 UTC,1095,25.9,56.4
2018-12-18 17:15:26 UTC,1096,25.9,56.4
2018-12-18 17:15:46 UTC,1097,25.9,56.4
2018-12-18 17:16:05 UTC,1098,25.9,56.4
2018-12-18 17:16:24 UTC,1099,25.9,56.5
2018-12-18 17:16:43 UTC,1100,25.9,56.5
2018-12-18 17:17:03 UTC,1101,25.9,56.6
2018-12-18 17:17:22 UTC,1102,25.9,56.8
2018-12-18 17:17:41 UTC,1103,25.9,56.8
2018-12-18 17:18:01 UTC,1104,25.8,56.9
2018-12-18 17:18:20 UTC,1105,25.8,56.8
2018-12-18 17:18:39 UTC,1106,25.9,56.7
2018-12-18 17:18:58 UTC,1107,25.8,56.6
2018-12-18 17:19:18 UTC,1108,25.8,56.6
2018-12-18 17:19:37 UTC,1109,25.8,56.8
2018-12-18 17:19:56 UTC,1110,25.8,57.0
2018-12-18 17:20:15 UTC,1111,25.7,57.1
2018-12-18 17:20:34 UTC,1112,25.8,57.2
2018-12-18 17:20:54 UTC,1113,25.8,57.1
2018-12-18 17:21:13 UTC,1114,25.7,57.0
2018-12-18 17:21:32 UTC,1115,25.7,56.8
2018-12-18 17:21:51 UTC,1116,25.7,56.5
2018-12-18 17:22:11 UTC,1117,25.7,56.7
2018-12-18 17:22:30 UTC,1118,25.7,57.0
2018-12-18 17:22:49 UTC,1119,25.7,57.1
2018-12-18 17:23:08 UTC,1120,25.6,57.1
2018-12-18 17:23:28 UTC,1121,25.6,57.3
2018-12-18 17:23:47 UTC,1122,25.6,57.4
2018-12-18 17:24:06 UTC,1123,25.6,57.4
2018-12-18 17:24:25 UTC,1124,25.6,57.4
2018-12-18 17:24:44 UTC,1125,25.6,57.4
2018-12-18 17:25:04 UTC,1126,25.6,57.3
2018-12-18 17:25:23 UTC,1127,25.6,57.4
2018-12-18 17:25:42 UTC,1128,25.6,57.4
2018-12-18 17:26:01 UTC,1129,25.6,57.5
2018-12-18 17:26:21 UTC,1130,25.6,57.6
2018-12-18 17:26:40 UTC,1131,25.6,57.6
2018-12-18 17:26:59 UTC,1132,25.6,57.6
2018-12-18 17:27:19 UTC,1133,25.6,57.6
2018-12-18 17:27:38 UTC,1134,25.6,57.5
2018-12-18 17:27:57 UTC,1135,25.6,57.3
2018-12-18 17:28:17 UTC,1136,25.6,57.1
2018-12-18 17:28:36 UTC,1137,25.5,57.0
2018-12-18 17:28:55 UTC,1138,25.5,57.2
2018-12-18 17:29:14 UTC,1139,25.5,57.4
2018-12-18 17:29:33 UTC,1140,25.5,57.5
2018-12-18 17:29:53 UTC,1141,25.5,57.6
2018-12-18 17:30:12 UTC,1142,25.5,57.5
2018-12-18 17:30:31 UTC,1143,25.5,57.5
2018-12-18 17:30:51 UTC,1144,25.5,57.5
2018-12-18 17:31:09 UTC,1145,25.5,57.6
2018-12-18 17:31:28 UTC,1146,25.5,57.6
2018-12-18 17:31:48 UTC,1147,25.5,57.7
2018-12-18 17:32:07 UTC,1148,25.5,57.7
2018-12-18 17:32:26 UTC,1149,25.5,57.6
2018-12-18 17:32:45 UTC,1150,25.5,57.4
2018-12-18 17:33:05 UTC,1151,25.5,57.4
2018-12-18 17:33:24 UTC,1152,25.5,57.5
2018-12-18 17:33:43 UTC,1153,25.5,57.6
2018-12-18 17:34:02 UTC,1154,25.5,57.6
2018-12-18 17:34:22 UTC,1155,25.4,57.6
2018-12-18 17:34:41 UTC,1156,25.5,57.8
2018-12-18 17:35:00 UTC,1157,25.5,57.6
2018-12-18 17:35:19 UTC,1158,25.5,57.3
2018-12-18 17:35:39 UTC,1159,25.4,57.1
2018-12-18 17:35:58 UTC,1160,25.4,57.0
2018-12-18 17:36:17 UTC,1161,25.4,57.0
2018-12-18 17:36:36 UTC,1162,25.4,57.2
2018-12-18 17:36:56 UTC,1163,25.4,57.2
2018-12-18 17:37:15 UTC,1164,25.4,57.3
2018-12-18 17:37:34 UTC,1165,25.4,57.3
2018-12-18 17:37:53 UTC,1166,25.4,57.3
2018-12-18 17:38:13 UTC,1167,25.4,57.4
2018-12-18 17:38:32 UTC,1168,25.4,57.4
2018-12-18 17:38:51 UTC,1169,25.4,57.4
2018-12-18 17:39:10 UTC,1170,25.4,57.4
2018-12-18 17:39:30 UTC,1171,25.4,57.4
2018-12-18 17:39:49 UTC,1172,25.4,57.5
2018-12-18 17:40:08 UTC,1173,25.3,57.5
2018-12-18 17:40:27 UTC,1174,25.3,57.6
2018-12-18 17:40:47 UTC,1175,25.3,57.7
2018-12-18 17:41:06 UTC,1176,25.3,57.7
2018-12-18 17:41:25 UTC,1177,25.3,57.7
2018-12-18 17:41:44 UTC,1178,25.3,57.8
2018-12-18 17:42:03 UTC,1179,25.3,57.8
2018-12-18 17:42:22 UTC,1180,25.3,57.8
2018-12-18 17:42:42 UTC,1181,25.3,57.8
2018-12-18 17:43:01 UTC,1182,25.3,57.8
2018-12-18 17:43:20 UTC,1183,25.3,57.9
2018-12-18 17:43:39 UTC,1184,25.3,57.9
2018-12-18 17:43:59 UTC,1185,25.3,57.9
2018-12-18 17:44:18 UTC,1186,25.3,57.9
2018-12-18 17:44:37 UTC,1187,25.3,57.8
2018-12-18 17:44:56 UTC,1188,25.3,57.8
2018-12-18 17:45:16 UTC,1189,25.3,57.8
2018-12-18 17:45:35 UTC,1190,25.3,57.9
2018-12-18 17:45:54 UTC,1191,25.3,57.9
2018-12-18 17:46:13 UTC,1192,25.3,57.9
2018-12-18 17:46:33 UTC,1193,25.3,58.0
2018-12-18 17:46:52 UTC,1194,25.3,58.0
2018-12-18 17:47:11 UTC,1195,25.3,58.0
2018-12-18 17:47:30 UTC,1196,25.3,58.0
2018-12-18 17:47:49 UTC,1197,25.3,58.0
2018-12-18 17:48:09 UTC,1198,25.3,57.9
2018-12-18 17:48:28 UTC,1199,25.3,57.9
2018-12-18 17:48:47 UTC,1200,25.3,57.8
2018-12-18 17:49:07 UTC,1201,25.3,57.7
2018-12-18 17:49:26 UTC,1202,25.3,57.7
2018-12-18 17:49:45 UTC,1203,25.2,57.8
2018-12-18 17:50:05 UTC,1204,25.2,57.8
2018-12-18 17:50:23 UTC,1205,25.2,57.8
2018-12-18 17:50:43 UTC,1206,25.2,57.8
2018-12-18 17:51:02 UTC,1207,25.2,57.8
2018-12-18 17:51:21 UTC,1208,25.2,57.9
2018-12-18 17:51:40 UTC,1209,25.2,57.8
2018-12-18 17:51:59 UTC,1210,25.2,57.8
2018-12-18 17:52:19 UTC,1211,25.2,57.8
2018-12-18 17:52:38 UTC,1212,25.2,57.9
2018-12-18 17:52:57 UTC,1213,25.2,57.9
2018-12-18 17:53:16 UTC,1214,25.2,57.9
2018-12-18 17:53:36 UTC,1215,25.2,57.9
2018-12-18 17:53:55 UTC,1216,25.2,57.9
2018-12-18 17:54:14 UTC,1217,25.1,58.0
2018-12-18 17:54:34 UTC,1218,25.1,58.0
2018-12-18 17:54:53 UTC,1219,25.2,58.2
2018-12-18 17:55:12 UTC,1220,25.1,58.0
2018-12-18 17:55:31 UTC,1221,25.1,58.1
2018-12-18 17:55:51 UTC,1222,25.1,58.1
2018-12-18 17:56:10 UTC,1223,25.1,58.1
2018-12-18 17:56:29 UTC,1224,25.1,58.1
2018-12-18 17:56:48 UTC,1225,25.1,58.1
2018-12-18 17:57:08 UTC,1226,25.1,58.1
2018-12-18 17:57:27 UTC,1227,25.1,58.1
2018-12-18 17:57:46 UTC,1228,25.1,58.1
2018-12-18 17:58:05 UTC,1229,25.1,58.0
2018-12-18 17:58:24 UTC,1230,25.1,58.0
2018-12-18 17:58:44 UTC,1231,25.1,57.9
2018-12-18 17:59:03 UTC,1232,25.1,58.0
2018-12-18 17:59:22 UTC,1233,25.1,58.0
2018-12-18 17:59:42 UTC,1234,25.1,58.0
2018-12-18 18:00:01 UTC,1235,25.1,57.9
2018-12-18 18:00:20 UTC,1236,25.1,58.0
2018-12-18 18:00:39 UTC,1237,25.1,58.0
2018-12-18 18:00:58 UTC,1238,25.1,58.0
2018-12-18 18:01:18 UTC,1239,25.1,58.1
2018-12-18 18:01:37 UTC,1240,25.1,58.1
2018-12-18 18:01:56 UTC,1241,25.0,57.9
2018-12-18 18:02:15 UTC,1242,25.0,58.0
2018-12-18 18:02:35 UTC,1243,25.0,58.0
2018-12-18 18:02:54 UTC,1244,25.0,58.0
2018-12-18 18:03:13 UTC,1245,25.0,58.1
2018-12-18 18:03:32 UTC,1246,25.0,58.1
2018-12-18 18:03:51 UTC,1247,25.0,58.2
2018-12-18 18:04:11 UTC,1248,25.0,58.0
2018-12-18 18:04:30 UTC,1249,25.0,58.1
2018-12-18 18:04:49 UTC,1250,25.0,58.2
2018-12-18 18:05:08 UTC,1251,25.0,58.4
2018-12-18 18:05:28 UTC,1252,25.0,58.4
2018-12-18 18:05:47 UTC,1253,25.0,58.5
2018-12-18 18:06:06 UTC,1254,25.0,58.4
2018-12-18 18:06:25 UTC,1255,25.0,58.3
2018-12-18 18:06:44 UTC,1256,25.0,58.3
2018-12-18 18:07:04 UTC,1257,25.0,58.3
2018-12-18 18:07:23 UTC,1258,25.0,58.4
2018-12-18 18:07:42 UTC,1259,24.9,58.3
2018-12-18 18:08:01 UTC,1260,25.0,58.4
2018-12-18 18:08:21 UTC,1261,24.9,58.4
2018-12-18 18:08:40 UTC,1262,25.0,58.5
2018-12-18 18:08:59 UTC,1263,24.9,58.5
2018-12-18 18:09:18 UTC,1264,25.0,58.5
2018-12-18 18:09:38 UTC,1265,24.9,58.4
2018-12-18 18:09:57 UTC,1266,25.0,58.5
2018-12-18 18:10:16 UTC,1267,24.9,58.3
2018-12-18 18:10:35 UTC,1268,24.9,58.3
2018-12-18 18:10:55 UTC,1269,24.9,58.5
2018-12-18 18:11:14 UTC,1270,24.9,58.5
2018-12-18 18:11:33 UTC,1271,24.9,58.6
2018-12-18 18:11:52 UTC,1272,24.9,58.6
2018-12-18 18:12:12 UTC,1273,24.9,58.6
2018-12-18 18:12:31 UTC,1274,24.9,58.4
2018-12-18 18:12:50 UTC,1275,24.9,58.3
2018-12-18 18:13:09 UTC,1276,24.9,58.3
2018-12-18 18:13:29 UTC,1277,24.9,58.4
2018-12-18 18:13:48 UTC,1278,24.9,58.5
2018-12-18 18:14:07 UTC,1279,24.9,58.4
2018-12-18 18:14:26 UTC,1280,24.9,58.3
2018-12-18 18:14:46 UTC,1281,24.9,58.3
2018-12-18 18:15:05 UTC,1282,24.9,58.2
2018-12-18 18:15:24 UTC,1283,24.9,58.1
2018-12-18 18:15:43 UTC,1284,24.9,58.2
2018-12-18 18:16:03 UTC,1285,24.9,58.4
2018-12-18 18:16:22 UTC,1286,24.9,58.5
2018-12-18 18:16:41 UTC,1287,24.9,58.4
2018-12-18 18:17:00 UTC,1288,24.9,58.2
2018-12-18 18:17:20 UTC,1289,24.9,58.3
2018-12-18 18:17:39 UTC,1290,24.9,58.3
2018-12-18 18:17:58 UTC,1291,24.9,58.3
2018-12-18 18:18:17 UTC,1292,24.9,58.4
2018-12-18 18:18:37 UTC,1293,24.9,58.5
2018-12-18 18:18:56 UTC,1294,24.9,58.6
2018-12-18 18:19:16 UTC,1295,24.9,58.5
2018-12-18 18:19:35 UTC,1296,24.9,58.4
2018-12-18 18:19:54 UTC,1297,24.9,58.3
2018-12-18 18:20:14 UTC,1298,24.9,58.3
2018-12-18 18:20:33 UTC,1299,24.8,58.2
2018-12-18 18:20:52 UTC,1300,24.8,58.2
2018-12-18 18:21:12 UTC,1301,24.8,58.3
2018-12-18 18:21:31 UTC,1302,24.8,58.3
2018-12-18 18:21:50 UTC,1303,24.9,58.5
2018-12-18 18:22:09 UTC,1304,24.8,58.5
2018-12-18 18:22:28 UTC,1305,24.8,58.5
2018-12-18 18:22:47 UTC,1306,24.8,58.5
2018-12-18 18:23:06 UTC,1307,24.8,58.5
2018-12-18 18:23:26 UTC,1308,24.8,58.5
2018-12-18 18:23:45 UTC,1309,24.8,58.6
2018-12-18 18:24:04 UTC,1310,24.8,58.6
2018-12-18 18:24:23 UTC,1311,24.8,58.6
2018-12-18 18:24:43 UTC,1312,24.8,58.6
2018-12-18 18:25:02 UTC,1313,24.8,58.6
2018-12-18 18:25:21 UTC,1314,24.9,58.6
2018-12-18 18:25:40 UTC,1315,24.8,58.5
2018-12-18 18:26:00 UTC,1316,24.8,58.5
2018-12-18 18:26:19 UTC,1317,24.8,58.5
2018-12-18 18:26:38 UTC,1318,24.8,58.5
2018-12-18 18:26:58 UTC,1319,24.8,58.5
2018-12-18 18:27:17 UTC,1320,24.8,58.5
2018-12-18 18:27:37 UTC,1321,24.8,58.4
2018-12-18 18:27:56 UTC,1322,24.8,58.4
2018-12-18 18:28:15 UTC,1323,24.8,58.4
2018-12-18 18:28:34 UTC,1324,24.8,58.5
2018-12-18 18:28:53 UTC,1325,24.8,58.5
2018-12-18 18:29:13 UTC,1326,24.8,58.6
2018-12-18 18:29:32 UTC,1327,24.8,58.6
2018-12-18 18:29:51 UTC,1328,24.8,58.6
2018-12-18 18:30:10 UTC,1329,24.8,58.6
2018-12-18 18:30:29 UTC,1330,24.8,58.6
2018-12-18 18:30:49 UTC,1331,24.8,58.6
2018-12-18 18:31:08 UTC,1332,24.8,58.5
2018-12-18 18:31:27 UTC,1333,24.8,58.4
2018-12-18 18:31:47 UTC,1334,24.8,58.4
2018-12-18 18:32:06 UTC,1335,24.8,58.4
2018-12-18 18:32:26 UTC,1336,24.8,58.4
2018-12-18 18:32:45 UTC,1337,24.8,58.3
2018-12-18 18:33:04 UTC,1338,24.8,58.2
2018-12-18 18:33:23 UTC,1339,24.8,58.2
2018-12-18 18:33:43 UTC,1340,24.8,58.2
2018-12-18 18:34:02 UTC,1341,24.8,58.2
2018-12-18 18:34:21 UTC,1342,24.8,58.3
2018-12-18 18:34:40 UTC,1343,24.7,58.2
2018-12-18 18:34:59 UTC,1344,24.7,58.3
2018-12-18 18:35:19 UTC,1345,24.7,58.4
2018-12-18 18:35:38 UTC,1346,24.7,58.5
2018-12-18 18:35:57 UTC,1347,24.7,58.6
2018-12-18 18:36:16 UTC,1348,24.8,58.6
2018-12-18 18:36:36 UTC,1349,24.7,58.6
2018-12-18 18:36:55 UTC,1350,24.7,58.6
2018-12-18 18:37:14 UTC,1351,24.7,58.6
2018-12-18 18:37:34 UTC,1352,24.7,58.7
2018-12-18 18:37:53 UTC,1353,24.7,58.6
2018-12-18 18:38:12 UTC,1354,24.7,58.6
2018-12-18 18:38:31 UTC,1355,24.7,58.5
2018-12-18 18:38:50 UTC,1356,24.7,58.4
2018-12-18 18:39:10 UTC,1357,24.7,58.3
2018-12-18 18:39:29 UTC,1358,24.7,58.2
2018-12-18 18:39:48 UTC,1359,24.7,58.2
2018-12-18 18:40:07 UTC,1360,24.7,58.2
2018-12-18 18:40:27 UTC,1361,24.7,58.2
2018-12-18 18:40:46 UTC,1362,24.7,58.4
2018-12-18 18:41:05 UTC,1363,24.6,58.4
2018-12-18 18:41:25 UTC,1364,24.6,58.6
2018-12-18 18:41:44 UTC,1365,24.7,58.7
2018-12-18 18:42:03 UTC,1366,24.6,58.6
2018-12-18 18:42:22 UTC,1367,24.7,58.6
2018-12-18 18:42:42 UTC,1368,24.7,58.6
2018-12-18 18:43:01 UTC,1369,24.6,58.3
2018-12-18 18:43:20 UTC,1370,24.6,58.3
2018-12-18 18:43:40 UTC,1371,24.6,58.2
2018-12-18 18:43:59 UTC,1372,24.6,58.0
2018-12-18 18:44:18 UTC,1373,24.6,57.9
2018-12-18 18:44:38 UTC,1374,24.6,58.0
2018-12-18 18:44:57 UTC,1375,24.6,58.1
2018-12-18 18:45:16 UTC,1376,24.6,58.1
2018-12-18 18:45:36 UTC,1377,24.6,58.2
2018-12-18 18:45:55 UTC,1378,24.6,58.3
2018-12-18 18:46:14 UTC,1379,24.6,58.4
2018-12-18 18:46:33 UTC,1380,24.6,58.6
2018-12-18 18:46:53 UTC,1381,24.6,58.6
2018-12-18 18:47:12 UTC,1382,24.6,58.7
2018-12-18 18:47:32 UTC,1383,24.6,58.8
2018-12-18 18:47:51 UTC,1384,24.6,58.8
2018-12-18 18:48:10 UTC,1385,24.6,58.8
2018-12-18 18:48:29 UTC,1386,24.6,58.7
2018-12-18 18:48:49 UTC,1387,24.6,58.6
2018-12-18 18:49:08 UTC,1388,24.6,58.6
2018-12-18 18:49:27 UTC,1389,24.6,58.4
2018-12-18 18:49:46 UTC,1390,24.6,58.4
2018-12-18 18:50:06 UTC,1391,24.6,58.5
2018-12-18 18:50:25 UTC,1392,24.6,58.4
2018-12-18 18:50:44 UTC,1393,24.6,58.4
2018-12-18 18:51:04 UTC,1394,24.6,58.5
2018-12-18 18:51:23 UTC,1395,24.6,58.5
2018-12-18 18:51:42 UTC,1396,24.6,58.6
2018-12-18 18:52:02 UTC,1397,24.6,58.7
2018-12-18 18:52:21 UTC,1398,24.6,58.7
2018-12-18 18:52:40 UTC,1399,24.6,58.8
2018-12-18 18:53:00 UTC,1400,24.6,58.8
2018-12-18 18:53:19 UTC,1401,24.6,58.7
2018-12-18 18:53:39 UTC,1402,24.6,58.6
2018-12-18 18:53:58 UTC,1403,24.6,58.5
2018-12-18 18:54:17 UTC,1404,24.6,58.5
2018-12-18 18:54:37 UTC,1405,24.5,58.4
2018-12-18 18:54:56 UTC,1406,24.5,58.5
2018-12-18 18:55:15 UTC,1407,24.5,58.5
2018-12-18 18:55:34 UTC,1408,24.5,58.5
2018-12-18 18:55:53 UTC,1409,24.6,58.6
2018-12-18 18:56:13 UTC,1410,24.6,58.6
2018-12-18 18:56:32 UTC,1411,24.5,58.5
2018-12-18 18:56:51 UTC,1412,24.5,58.5
2018-12-18 18:57:11 UTC,1413,24.5,58.5
2018-12-18 18:57:30 UTC,1414,24.5,58.4
2018-12-18 18:57:50 UTC,1415,24.5,58.4
2018-12-18 18:58:09 UTC,1416,24.5,58.5
2018-12-18 18:58:28 UTC,1417,24.5,58.5
2018-12-18 18:58:47 UTC,1418,24.5,58.6
2018-12-18 18:59:07 UTC,1419,24.5,58.7
2018-12-18 18:59:26 UTC,1420,24.5,58.8
2018-12-18 18:59:45 UTC,1421,24.5,59.0
2018-12-18 19:00:04 UTC,1422,24.5,59.0
2018-12-18 19:00:23 UTC,1423,24.5,59.0
2018-12-18 19:00:43 UTC,1424,24.5,59.0
2018-12-18 19:01:02 UTC,1425,24.5,59.0
2018-12-18 19:01:21 UTC,1426,24.5,59.0
2018-12-18 19:01:41 UTC,1427,24.5,58.9
2018-12-18 19:02:00 UTC,1428,24.5,58.8
2018-12-18 19:02:20 UTC,1429,24.5,58.7
2018-12-18 19:02:39 UTC,1430,24.5,58.6
2018-12-18 19:02:58 UTC,1431,24.5,58.1
2018-12-18 19:03:17 UTC,1432,24.5,57.9
2018-12-18 19:03:37 UTC,1433,24.5,58.1
2018-12-18 19:03:56 UTC,1434,24.5,58.3
2018-12-18 19:04:15 UTC,1435,24.4,58.6
2018-12-18 19:04:35 UTC,1436,24.4,58.7
2018-12-18 19:04:54 UTC,1437,24.4,58.8
2018-12-18 19:05:14 UTC,1438,24.5,59.0
2018-12-18 19:05:33 UTC,1439,24.5,59.0
2018-12-18 19:05:53 UTC,1440,24.5,59.0
2018-12-18 19:06:12 UTC,1441,24.5,59.0
2018-12-18 19:06:32 UTC,1442,24.5,58.9
2018-12-18 19:06:50 UTC,1443,24.5,58.8
2018-12-18 19:07:10 UTC,1444,24.5,58.8
2018-12-18 19:07:29 UTC,1445,24.5,58.6
2018-12-18 19:07:48 UTC,1446,24.4,58.3
2018-12-18 19:08:08 UTC,1447,24.5,58.3
2018-12-18 19:08:27 UTC,1448,24.4,58.3
2018-12-18 19:08:46 UTC,1449,24.4,58.4
2018-12-18 19:09:06 UTC,1450,24.4,58.6
2018-12-18 19:09:25 UTC,1451,24.4,58.7
2018-12-18 19:09:44 UTC,1452,24.4,58.9
2018-12-18 19:10:04 UTC,1453,24.4,59.0
2018-12-18 19:10:23 UTC,1454,24.4,59.0
2018-12-18 19:10:42 UTC,1455,24.4,59.0
2018-12-18 19:11:01 UTC,1456,24.4,59.0
2018-12-18 19:11:21 UTC,1457,24.5,59.0
2018-12-18 19:11:40 UTC,1458,24.4,58.8
2018-12-18 19:12:00 UTC,1459,24.4,58.7
2018-12-18 19:12:19 UTC,1460,24.4,58.6
2018-12-18 19:12:38 UTC,1461,24.4,58.6
2018-12-18 19:12:57 UTC,1462,24.4,58.5
2018-12-18 19:13:17 UTC,1463,24.4,58.5
2018-12-18 19:13:36 UTC,1464,24.4,58.5
2018-12-18 19:13:55 UTC,1465,24.4,58.5
2018-12-18 19:14:15 UTC,1466,24.4,58.6
2018-12-18 19:14:34 UTC,1467,24.4,58.6
2018-12-18 19:14:53 UTC,1468,24.4,58.7
2018-12-18 19:15:13 UTC,1469,24.4,58.8
2018-12-18 19:15:32 UTC,1470,24.3,58.7
2018-12-18 19:15:51 UTC,1471,24.4,58.8
2018-12-18 19:16:10 UTC,1472,24.4,58.9
2018-12-18 19:16:30 UTC,1473,24.4,58.8
2018-12-18 19:16:49 UTC,1474,24.4,58.7
2018-12-18 19:17:08 UTC,1475,24.4,58.7
2018-12-18 19:17:27 UTC,1476,24.4,58.8
2018-12-18 19:17:47 UTC,1477,24.4,58.9
2018-12-18 19:18:06 UTC,1478,24.4,59.0
2018-12-18 19:18:25 UTC,1479,24.4,58.9
2018-12-18 19:18:45 UTC,1480,24.4,58.8
2018-12-18 19:19:04 UTC,1481,24.4,58.7
2018-12-18 19:19:23 UTC,1482,24.4,58.6
2018-12-18 19:19:42 UTC,1483,24.3,58.5
2018-12-18 19:20:02 UTC,1484,24.3,58.5
2018-12-18 19:20:21 UTC,1485,24.3,58.5
2018-12-18 19:20:40 UTC,1486,24.3,58.5
2018-12-18 19:21:00 UTC,1487,24.3,58.5
2018-12-18 19:21:19 UTC,1488,24.3,58.6
2018-12-18 19:21:38 UTC,1489,24.3,58.6
2018-12-18 19:21:58 UTC,1490,24.4,58.8
2018-12-18 19:22:17 UTC,1491,24.4,59.0
2018-12-18 19:22:36 UTC,1492,24.3,58.9
2018-12-18 19:22:56 UTC,1493,24.3,59.0
2018-12-18 19:23:15 UTC,1494,24.3,59.0
2018-12-18 19:23:34 UTC,1495,24.3,58.9
2018-12-18 19:23:54 UTC,1496,24.4,58.9
2018-12-18 19:24:13 UTC,1497,24.3,58.7
2018-12-18 19:24:32 UTC,1498,24.3,58.7
2018-12-18 19:24:52 UTC,1499,24.4,58.8
2018-12-18 19:25:11 UTC,1500,24.4,58.9
2018-12-18 19:25:30 UTC,1501,24.3,58.8
2018-12-18 19:25:50 UTC,1502,24.4,58.8
2018-12-18 19:26:09 UTC,1503,24.4,58.7
2018-12-18 19:26:28 UTC,1504,24.4,58.7
2018-12-18 19:26:47 UTC,1505,24.4,58.8
2018-12-18 19:27:07 UTC,1506,24.3,58.8
2018-12-18 19:27:26 UTC,1507,24.4,58.9
2018-12-18 19:27:45 UTC,1508,24.4,58.8
2018-12-18 19:28:05 UTC,1509,24.3,58.7
2018-12-18 19:28:24 UTC,1510,24.3,58.7
2018-12-18 19:28:43 UTC,1511,24.4,58.7
2018-12-18 19:29:03 UTC,1512,24.3,58.6
2018-12-18 19:29:22 UTC,1513,24.3,58.6
2018-12-18 19:29:41 UTC,1514,24.3,58.6
2018-12-18 19:30:01 UTC,1515,24.3,58.6
2018-12-18 19:30:20 UTC,1516,24.3,58.6
2018-12-18 19:30:39 UTC,1517,24.3,58.7
2018-12-18 19:30:58 UTC,1518,24.3,58.9
2018-12-18 19:31:18 UTC,1519,24.3,59.0
2018-12-18 19:31:37 UTC,1520,24.3,59.0
2018-12-18 19:31:56 UTC,1521,24.3,59.0
2018-12-18 19:32:16 UTC,1522,24.3,59.0
2018-12-18 19:32:35 UTC,1523,24.3,59.0
2018-12-18 19:32:54 UTC,1524,24.4,59.0
2018-12-18 19:33:14 UTC,1525,24.3,59.0
2018-12-18 19:33:33 UTC,1526,24.3,58.9
2018-12-18 19:33:52 UTC,1527,24.3,58.8
2018-12-18 19:34:12 UTC,1528,24.3,58.7
2018-12-18 19:34:31 UTC,1529,24.3,58.6
2018-12-18 19:34:50 UTC,1530,24.3,58.6
2018-12-18 19:35:09 UTC,1531,24.3,58.7
2018-12-18 19:35:29 UTC,1532,24.3,58.8
